,id,title,overview,release_date,popularity,vote_average,vote_count,adult
1810,32754,,"In the year 2149, the world is dying. The planet is overdeveloped and overcrowded, with the majority of plant and animal life extinct. The future of mankind is in jeopardy, and its only hope for survival is in the distant past. An ordinary family goes on an extraordinary journey back in time to prehistoric Earth as a part of a massive expedition to save the human race.",,86.566,6.776,715,False
1811,19654,,"The chilling tale of Dr. Joyce Reardon, an obsessed psychology professor who commissions a team of psychics and a gifted 15-year-old autistic girl, Annie Wheaton, to literally wake up a supposedly dormant haunted mansion - Rose Red. Their efforts unleash myriad spirits and uncover horrifying secrets of the generations who have lived and died there.",,136.724,6.763,359,False
1812,41691,,A retelling of the legend of King Arthur from the perspective of the wizard Merlin. Sam Neill stars in the title role in a story that covers not only the rise and fall of Camelot but also the phase in the legendary history of Britain that precedes it.,,31.46,6.762,237,False
1813,45140,,"Robin, Starfire, Raven, Beast Boy and Cyborg return in all-new, comedic adventures. They may be super heroes who save the world every day ... but somebody still has to do the laundry!",,1087.595,6.8,572,False
1814,62704,,"Looking at the lives of former and current football players, the show follows former superstar Spencer Strasmore as he gets his life on track in retirement while mentoring other current and former players through the daily grind of the business of football.",,116.266,6.754,720,False
1815,106541,,"More than a thousand years before the world of The Witcher, seven outcasts in the elven world unite in a blood quest against an unstoppable power.",,54.518,6.749,604,False
1816,221300,,"When a father and daughter discover they both secretly work for the CIA, an already dicey undercover mission turns into a dysfunctional family affair.",,255.671,6.747,298,False
1817,127581,,"4400 overlooked, undervalued, or otherwise marginalized people who vanished without a trace over the last hundred years are all returned in an instant, having not aged a day and with no memory of what happened to them. As the government races to analyze the potential threat and contain the story, the 4400 themselves must grapple with the fact that they've been returned with a few ""upgrades"", and the increasing likelihood that they were all brought back now for a specific reason.",,63.775,6.746,207,False
1818,2567,,Follow Herc's many labors during the years he spent training on how to be a hero under the tutelage of satyr Phil. Many of the Olympian Gods and Goddesses pay visit to the young hero-to-be and help or hinder him in his new adventures.,,140.485,6.7,280,False
1819,63201,,A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.,,53.133,6.738,288,False
1820,32709,,A comedy about a working class Chicago couple who find love at an Overeaters Anonymous meeting.,,187.652,6.7,216,False
1821,1417,,"In this musical comedy, optimistic high school teacher Will Schuester tries to refuel his own passion while reinventing the high school's glee club and challenging a group of outcasts to realize their star potential as they strive to outshine their singing competition while navigating the cruel halls of McKinley High.",,222.642,6.7,741,False
1822,93826,,Monster hunters Fred and Deloris Allen tangle with evil ... and family drama with their teenage twins. From the comics by Steve Niles and Damien Worm.,,70.859,6.724,254,False
1823,3934,,"Mickey and his friends Minnie, Donald, Pluto, Daisy, Goofy, Pete, Clarabelle and more go on fun and educational adventures.",,136.763,6.7,298,False
1824,119105,,Two sisters must face a new reality — and supernatural elements — when it's revealed their parents participated in a cult ritual ending in death.,,15.245,6.7,209,False
1825,102085,,"On the shores of paradise, gorgeous singles meet and mingle. But there’s a twist. To win a $100,000 grand prize, they’ll have to give up sex.",,61.905,6.7,388,False
1826,83135,,"Tales of science fiction, fantasy and the occult, exploring humanity's hopes, despairs, prides and prejudices in metaphoric ways. Next stop ahead The Twilight Zone.",,876.127,6.712,326,False
1827,2046,,"Sydney Bristow, an agent who has been tricked to believe she is working for the U.S. government, is actually working for a criminal organization named the Alliance of Twelve. Upon learning this, Sydney becomes a double agent for the real CIA.",,25.544,6.701,574,False
1828,2685,,"A long-running dramedy centering on the Winslow family, a middle-class African American family living in Chicago, and their pesky next-door neighbor, ultra-nerd Steve Urkel. A spin-off of Perfect Strangers.",,375.108,6.7,254,False
1829,111838,,"For Anna, every day is the same. She sits with her wine, staring out the window, watching life go by without her. But when a handsome neighbor moves in across the street, Anna starts to see a light at the end of the tunnel. That is until she witnesses a gruesome murder… Or did she?",,39.971,6.693,361,False
1830,104108,,"A zombie apocalypse that imprisons participants and producers of a reality show called Olimpo, The House of the Gods. The studio becomes a shelter for those who seek salvation in Rio de Janeiro where chaos and hopelessness begin to rule.",,12.45,6.7,245,False
1831,60741,,"In 1963, the U.S. government launched a covert space mission sending hundreds of men, women and children on a century-long voyage aboard the starship Ascension to populate a new world. Nearly 50 years into the journey, as they approach the point of no return, a mysterious murder of a young woman causes the ship’s population to question the true nature of their mission.",,42.617,6.69,268,False
1832,83981,,"In Edwardian England, George and his partner Amy attempt to defy society and start a life together as they face the escalating terror of an alien invasion, fighting for their lives against an enemy beyond their comprehension.",,53.474,6.7,254,False
1833,65784,,"Thirty years ago, in the sleepy community of Waterbury, a killer known as “The Executioner” murdered Sarah Bennett's parents. Now Sarah and her husband Dylan have returned to town, only to find herself the centerpiece in a series of horrifying murders centered around the seven deadly sins.",,163.805,6.685,275,False
